   4.000  -5.71923600
   4.100  -5.71952200
   4.200  -5.71974800
   4.300  -5.71992500
   4.400  -5.72006500
   4.500  -5.72017400
   4.600  -5.72025900
   4.700  -5.72032600
   4.800  -5.72037800
   4.900  -5.72041800
   5.000  -5.72044900
   5.100  -5.72047300
   5.200  -5.72049200
   5.300  -5.72050600
   5.400  -5.72051700
   5.500  -5.72052500
   5.600  -5.72053100
   5.700  -5.72053600
   5.800  -5.72053900
   5.900  -5.72054200
   6.000  -5.72054400
   6.100  -5.72054500
   6.200  -5.72054600
   6.300  -5.72054600
   6.400  -5.72054700
   6.500  -5.72054700
   6.600  -5.72054700
   6.700  -5.72054700
   6.800  -5.72054700
   6.900  -5.72054600
   7.000  -5.72054600
   7.100  -5.72054600
   7.200  -5.72054500
   7.300  -5.72054500
   7.400  -5.72054400
   7.500  -5.72054400
   7.600  -5.72054300
   7.700  -5.72054300
   7.800  -5.72054200
   7.900  -5.72054100
   8.000  -5.72054100
   8.100  -5.72054000
   8.200  -5.72053900
   8.300  -5.72053900
   8.400  -5.72053800
   8.500  -5.72053700
   8.600  -5.72053700
   8.700  -5.72053600
   8.800  -5.72053500
   8.900  -5.72053400
   9.000  -5.72053400
   9.100  -5.72053300
   9.200  -5.72053200
   9.300  -5.72053200
   9.400  -5.72053100
   9.500  -5.72053000
   9.600  -5.72052900
   9.700  -5.72052900
   9.800  -5.72052800
   9.900  -5.72052700
  10.000  -5.72052600
