   0.30000000  -0.70010686
   0.36190476  -0.90054215
   0.42380952  -1.01967895
   0.48571429  -1.09143332
   0.54761905  -1.13405420
   0.60952381  -1.15808912
   0.67142857  -1.16996261
   0.73333333  -1.17374755
   0.79523810  -1.17211509
   0.85714286  -1.16686604
   0.91904762  -1.15924175
   0.98095238  -1.15011283
   1.04285714  -1.14009796
   1.10476190  -1.12964145
   1.16666667  -1.11906521
   1.22857143  -1.10860471
   1.29047619  -1.09842988
   1.35238095  -1.08866580
   1.41428571  -1.07940150
   1.47619048  -1.07069862
   1.53809524  -1.06259717
   1.60000000  -1.05511977
   1.66190476  -1.04827502
   1.72380952  -1.04205859
   1.78571429  -1.03645683
   1.84761905  -1.03144720
   1.90952381  -1.02700009
   1.97142857  -1.02308026
   2.03333333  -1.01964858
   2.09523810  -1.01666181
   2.15714286  -1.01407990
   2.21904762  -1.01185929
   2.28095238  -1.00995891
   2.34285714  -1.00833980
   2.40476190  -1.00696580
   2.46666667  -1.00580394
   2.52857143  -1.00482555
   2.59047619  -1.00400223
   2.65238095  -1.00331193
   2.71428571  -1.00273445
   2.77619048  -1.00225234
   2.83809524  -1.00185058
   2.90000000  -1.00151629
   2.96190476  -1.00123854
   3.02380952  -1.00100804
   3.08571429  -1.00081694
   3.14761905  -1.00065864
   3.20952381  -1.00052758
   3.27142857  -1.00041913
   3.33333333  -1.00032941
   3.39523810  -1.00025521
   3.45714286  -1.00019383
   3.51904762  -1.00014305
   3.58095238  -1.00010104
   3.64285714  -1.00006628
   3.70476190  -1.00003321
   3.76666667  -1.00000989
   3.82857143  -0.99999065
   3.89047619  -0.99997476
   3.95238095  -0.99996162
   4.01428571  -0.99995076
   4.07619048  -0.99994175
   4.13809524  -0.99993428
   4.20000000  -0.99992807
   4.26190476  -0.99992288
   4.32380952  -0.99991849
   4.38571429  -0.99991480
   4.44761905  -0.99991169
   4.50952381  -0.99990905
   4.57142857  -0.99990680
   4.63333333  -0.99990486
   4.69523810  -0.99990319
   4.75714286  -0.99990174
   4.81904762  -0.99990046
   4.88095238  -0.99989945
   4.94285714  -0.99989846
   5.00476190  -0.99989757
   5.06666667  -0.99989679
   5.12857143  -0.99989612
   5.19047619  -0.99989553
